Category,CommunityName,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
Theft OF Vehicle,MARLBOROUGH PARK,6,1,4,5,4,3,1,4,1,7,1,3
Theft OF Vehicle,MARTINDALE,6,9,15,4,3,5,6,8,9,4,5,5
Theft OF Vehicle,MAYFAIR,,,,,,,,,,,,
Theft OF Vehicle,MAYLAND,1,,,1,2,,,,,,1,
Theft OF Vehicle,MAYLAND HEIGHTS,2,3,5,2,3,1,2,2,3,3,,1
Theft OF Vehicle,MCCALL,4,,,,1,,,,2,2,2,
Theft OF Vehicle,MCKENZIE LAKE,,1,2,1,,1,1,1,1,2,1,1
Theft OF Vehicle,MCKENZIE TOWNE,3,1,6,,5,2,2,1,1,3,4,1
Theft OF Vehicle,MEADOWLARK PARK,2,1,1,2,2,4,,,4,,,1
Theft OF Vehicle,MEDICINE HILL,,,,,,,,,,,,
Theft OF Vehicle,MERIDIAN,7,3,5,3,2,1,5,,8,3,1,1
Theft OF Vehicle,MIDNAPORE,3,1,1,,,1,,4,1,1,,
Theft OF Vehicle,MILLRISE,1,,3,,4,1,1,,2,1,,2
Theft OF Vehicle,MISSION,1,1,,3,4,1,1,1,1,,1,2
Theft OF Vehicle,MONTEREY PARK,2,1,4,,1,,,2,1,3,2,4
Theft OF Vehicle,MONTGOMERY,3,2,6,,1,2,1,2,5,,2,4
Theft OF Vehicle,MOUNT PLEASANT,4,4,1,,3,2,2,1,2,1,,1
Theft OF Vehicle,NEW BRIGHTON,2,3,1,1,,1,3,1,1,2,2,2
Theft OF Vehicle,NOLAN HILL,1,1,,,,1,,1,,,,
Theft OF Vehicle,NORTH AIRWAYS,1,1,,,1,2,2,2,4,,,1
Theft OF Vehicle,NORTH GLENMORE PARK,1,,,,1,2,,2,,,,
Theft OF Vehicle,NORTH HAVEN,2,3,,1,,1,,,,,,
Theft OF Vehicle,NORTH HAVEN UPPER,,,,,,,,,,,,
Theft OF Vehicle,NOSE HILL PARK,,,,,,1,,,,,,1
Theft OF Vehicle,OAKRIDGE,,1,2,2,,,1,5,1,,1,
Theft OF Vehicle,OGDEN,3,2,3,2,2,4,5,5,1,1,4,2
Theft OF Vehicle,OGDEN SHOPS,,,,,,,,1,,,,
Theft OF Vehicle,PALLISER,,,2,,,2,,,2,,1,
Theft OF Vehicle,PANORAMA HILLS,2,3,1,2,1,1,3,3,2,1,1,
Theft OF Vehicle,PARKDALE,1,,,,,1,1,1,1,,1,1
Theft OF Vehicle,PARKHILL,,,,2,1,,3,,,1,2,
Theft OF Vehicle,PARKLAND,,,,1,1,,,,,,1,
Theft OF Vehicle,PATTERSON,,,1,,,,1,,,,,
Theft OF Vehicle,PEGASUS,1,,1,,1,1,1,2,,,,
Theft OF Vehicle,PENBROOKE MEADOWS,6,3,1,4,6,4,4,2,8,1,9,6
Theft OF Vehicle,PINE CREEK,,,,,,,,1,,2,,1
Theft OF Vehicle,PINERIDGE,3,3,6,4,9,2,3,6,2,4,2,8
Theft OF Vehicle,POINT MCKAY,,,,,,,,,,,,
Theft OF Vehicle,PUMP HILL,,,,1,,,,1,,,,
Theft OF Vehicle,QUEENS PARK VILLAGE,,,,1,,,1,,,2,,1
Theft OF Vehicle,QUEENSLAND,1,1,2,,2,2,,1,1,1,,2
Theft OF Vehicle,RAMSAY,,1,2,,1,,1,,,2,,3
Theft OF Vehicle,RANCHLANDS,,,4,,1,,1,,,1,1,
Theft OF Vehicle,RANGEVIEW,,,,,,1,,,,,,1
Theft OF Vehicle,RED CARPET,1,,3,,3,2,1,,1,,1,2
Theft OF Vehicle,REDSTONE,3,2,5,7,,,,,,1,3,
Theft OF Vehicle,RENFREW,7,4,3,2,4,8,4,2,3,7,3,2
Theft OF Vehicle,RICHMOND,1,1,1,2,2,1,2,2,4,,3,1
Theft OF Vehicle,RIDEAU PARK,,,1,,,,,,,,,
Theft OF Vehicle,RIVERBEND,,2,2,1,2,1,,1,3,2,2,
Theft OF Vehicle,ROCKY RIDGE,,,3,,,1,,,,,,
Theft OF Vehicle,ROSEDALE,1,,,1,,,,1,2,,1,
Theft OF Vehicle,ROSEMONT,,,1,1,,,1,,1,,,
Theft OF Vehicle,ROSSCARROCK,,1,,1,,3,,1,1,2,2,2
Theft OF Vehicle,ROXBORO,,,,,,,,,,,,
Theft OF Vehicle,ROYAL OAK,1,,3,1,,,,1,,,1,
Theft OF Vehicle,ROYAL VISTA,,1,,1,,1,,,,,1,2
Theft OF Vehicle,RUNDLE,10,4,10,6,7,7,2,1,4,3,4,8
Theft OF Vehicle,RUTLAND PARK,,,,2,1,1,,,2,1,,
Theft OF Vehicle,SADDLE RIDGE,7,8,10,7,6,1,9,6,4,8,6,7
Theft OF Vehicle,SADDLE RIDGE INDUSTRIAL,,3,1,,1,1,3,1,1,1,1,1
Theft OF Vehicle,SAGE HILL,,5,2,1,3,2,3,2,,1,,1
Theft OF Vehicle,SANDSTONE VALLEY,2,1,,2,,,,3,3,,,
Theft OF Vehicle,SCARBORO,2,,,,,,,,,,1,
Theft OF Vehicle,SCENIC ACRES,,,1,1,3,1,,,1,,,
Theft OF Vehicle,SECTION 23,1,2,,,1,1,,1,3,1,,
Theft OF Vehicle,SETON,3,1,1,,1,3,2,1,6,6,1,2
Theft OF Vehicle,SHAGANAPPI,,1,1,,2,,,,,,,
Theft OF Vehicle,SHAWNEE SLOPES,,,,,1,1,1,,,,,
Theft OF Vehicle,SHAWNESSY,2,1,5,2,1,,3,4,2,1,5,4
Theft OF Vehicle,SHEPARD INDUSTRIAL,,1,2,1,2,2,3,,2,1,3,1
Theft OF Vehicle,SHERWOOD,1,1,,1,,1,,,1,,,1
Theft OF Vehicle,SIGNAL HILL,5,,,3,1,1,,2,2,,4,3
Theft OF Vehicle,SILVER SPRINGS,,1,1,2,,2,1,1,1,,,
Theft OF Vehicle,SILVERADO,,,2,1,,2,2,1,,,,1
Theft OF Vehicle,SKYLINE EAST,,,,,,,,,,,,
Theft OF Vehicle,SKYLINE WEST,1,,,1,,,,1,,2,,
Theft OF Vehicle,SKYVIEW RANCH,2,2,7,3,,4,3,3,,5,1,4
Theft OF Vehicle,SOMERSET,,,1,,,,1,1,,,1,
Theft OF Vehicle,SOUTH AIRWAYS,11,2,5,6,1,1,6,,5,1,3,
Theft OF Vehicle,SOUTH CALGARY,,1,1,4,1,2,3,2,1,1,,2
Theft OF Vehicle,SOUTH FOOTHILLS,,,,,1,,2,3,1,1,1,
Theft OF Vehicle,SOUTHVIEW,3,1,1,1,,2,3,4,3,1,2,2
Theft OF Vehicle,SOUTHWOOD,8,1,3,3,1,2,5,1,2,2,3,5
Theft OF Vehicle,SPRINGBANK HILL,1,1,,,1,,,2,,4,,2
Theft OF Vehicle,SPRUCE CLIFF,1,1,3,,1,1,1,1,,2,,
Theft OF Vehicle,ST. ANDREWS HEIGHTS,1,1,,1,,2,,1,,1,1,
Theft OF Vehicle,STARFIELD,,,1,1,,,,,2,2,1,
Theft OF Vehicle,STONEGATE LANDING,,1,2,,,1,2,1,1,1,1,
Theft OF Vehicle,STONEY 1,1,,,,2,1,,,1,,,
Theft OF Vehicle,STONEY 2,6,8,8,4,2,2,2,3,7,3,4,4
Theft OF Vehicle,STONEY 3,,1,1,,,1,1,,1,1,,
Theft OF Vehicle,STONEY 4,,,1,,1,,1,,1,,,
Theft OF Vehicle,STRATHCONA PARK,,,1,,1,3,,2,1,1,,
Theft OF Vehicle,SUNALTA,1,1,,1,,4,4,1,2,1,2,1
Theft OF Vehicle,SUNDANCE,,,1,,1,,3,,,,,1
Theft OF Vehicle,SUNNYSIDE,4,,,2,3,,1,2,,3,1,
Theft OF Vehicle,SUNRIDGE,7,2,9,3,2,5,2,3,5,5,5,4
Theft OF Vehicle,SYMONS VALLEY RANCH,,,,1,,,,,,,,1
Theft OF Vehicle,TARADALE,3,5,5,,1,7,4,5,5,2,,3
Theft OF Vehicle,TEMPLE,1,4,6,1,8,5,6,5,4,5,1,5
Theft OF Vehicle,THORNCLIFFE,4,8,6,,1,1,1,5,1,4,7,3
Theft OF Vehicle,TUSCANY,1,2,2,,,2,4,1,2,,1,3
Theft OF Vehicle,TUXEDO PARK,4,3,3,6,6,4,5,3,3,4,2,1
Theft OF Vehicle,TWINHILLS,,,,,,,,,,,,
Theft OF Vehicle,UNIVERSITY DISTRICT,,,,,,,,,1,,1,1
Theft OF Vehicle,UNIVERSITY HEIGHTS,,2,1,,,1,,1,1,,,
Theft OF Vehicle,UNIVERSITY OF CALGARY,,,2,,1,,1,,,1,,
Theft OF Vehicle,UPPER MOUNT ROYAL,,,,,,,,1,,,1,
Theft OF Vehicle,VALLEY RIDGE,,,,1,,,,,,,,
Theft OF Vehicle,VALLEYFIELD,,,,1,3,2,,1,3,1,2,2
Theft OF Vehicle,VARSITY,,1,2,2,2,1,2,2,2,1,3,2
Theft OF Vehicle,VISTA HEIGHTS,1,,3,1,1,2,,,2,,3,1
Theft OF Vehicle,WALDEN,1,,,2,2,1,3,2,5,2,1,
Theft OF Vehicle,WEST HILLHURST,3,3,1,1,2,1,,2,6,1,1,1
Theft OF Vehicle,WEST SPRINGS,,1,1,1,,,2,1,1,2,1,
Theft OF Vehicle,WESTGATE,,1,,1,,2,2,1,1,,,2
Theft OF Vehicle,WESTWINDS,1,1,,5,4,5,2,,,4,2,1
Theft OF Vehicle,WHITEHORN,4,2,2,3,5,4,5,4,6,8,5,3
Theft OF Vehicle,WILDWOOD,,,,,2,,,,,1,,
Theft OF Vehicle,WILLOW PARK,1,1,,1,2,1,2,3,1,,1,2
Theft OF Vehicle,WINDSOR PARK,1,1,2,,1,4,3,3,,3,2,3
Theft OF Vehicle,WINSTON HEIGHTS/MOUNTVIEW,3,,3,4,1,,1,1,1,2,1,
Theft OF Vehicle,WOLF WILLOW,,,,,,,,,,,,
Theft OF Vehicle,WOODBINE,1,,,2,1,2,2,,5,1,1,
Theft OF Vehicle,WOODLANDS,,1,,1,1,,,,2,,,1
Theft OF Vehicle,YORKVILLE,,,1,,,,,,,,,1
Theft OF Vehicle,01B,,,,,,,,,,,,
Theft OF Vehicle,01F,,,,,,,,,,,,
Theft OF Vehicle,01I,,,,,,,,,,,,
Theft OF Vehicle,01K,,,1,,,1,,,,,1,
Theft OF Vehicle,02B,,,,,,,,,,,,
Theft OF Vehicle,02C,,,1,,,,,,,,,
Theft OF Vehicle,02E,,,,1,,,,,,,,
Theft OF Vehicle,02F,,,,,,,,,,,,
Theft OF Vehicle,02K,,,,,,,,,,,,
Theft OF Vehicle,02L,,,,,,,,,,,,
Theft OF Vehicle,03W,,,,,,,1,,,,,
Theft OF Vehicle,05D,,,,,,,1,,1,,,
Theft OF Vehicle,05F,,,,,,,,,1,,,2
Theft OF Vehicle,05G,,,,,,,,,,,,
Theft OF Vehicle,06A,,,,,,,,,,,,
Theft OF Vehicle,06B,,,,,,,,,,,,
Theft OF Vehicle,06C,,,,,,,,,,,,
Theft OF Vehicle,09D,,,,,,,,,,,,
Theft OF Vehicle,09H,,,,,,,,,,,,
Theft OF Vehicle,09K,1,,,,,,,,,,,
Theft OF Vehicle,09O,,,,1,,,,1,,1,1,2
Theft OF Vehicle,09P,,,,,,,,,1,1,,
Theft OF Vehicle,09Q,,,,1,1,,,1,,,,1
Theft OF Vehicle,10D,,,1,,,,,,,,,
Theft OF Vehicle,10E,1,,1,,1,,,,,,2,
Theft OF Vehicle,12A,,,,1,,1,4,1,1,,1,4
Theft OF Vehicle,12B,,,,,,,1,,,,,
Theft OF Vehicle,12C,,,,,,,,,,,1,
Theft OF Vehicle,12I,,,,,,,,,,,,
Theft OF Vehicle,12J,,,2,,,,,,,,,
Theft OF Vehicle,12K,,,,,,,,,,,,
Theft OF Vehicle,12L,,,,,,,,,,,,
Theft OF Vehicle,13A,,,,,,,,,,,,
Theft OF Vehicle,13C,,,,,,,,,,,,
Theft OF Vehicle,13E,,,,,,,,,,,,
Theft OF Vehicle,13F,,,,,,,,,,,1,
Theft OF Vehicle,13G,,,,,,,,,,,,
Theft OF Vehicle,13H,,,,,,,,,,,,
Theft OF Vehicle,13M,,,,,,,,,,,,
Theft OF Vehicle,SCARBORO/ SUNALTA WEST,,,,,,1,,,,,,
Theft OF Vehicle,01H CRESTMONT,,,,,,,,,,,,
Theft OF Vehicle,01H,,,,,,,,,,,,
Theft OF Vehicle,LEWISBURG,,,,,,,,,,,,
Theft OF Vehicle,13J,,,,,,,,,,,,
Theft OF Vehicle,CORNERSTONE ,2,1,1,4,1,,1,,,,,
,,,,,,,,,,,,,
Theft FROM Vehicle,ABBEYDALE,3,3,1,3,1,4,1,,2,1,5,2
Theft FROM Vehicle,ACADIA,18,14,8,6,7,5,15,8,7,5,11,4
Theft FROM Vehicle,ALBERT PARK/RADISSON HEIGHTS,9,10,8,5,8,9,9,10,5,3,5,3
Theft FROM Vehicle,ALPINE PARK,,,,,,,1,,,,,
Theft FROM Vehicle,ALTADORE,2,2,,3,3,4,4,4,7,4,1,2
Theft FROM Vehicle,ALYTH/BONNYBROOK,2,1,2,1,1,8,,2,1,2,2,
Theft FROM Vehicle,AMBLETON,,,,,,,,,,,,
Theft FROM Vehicle,APPLEWOOD PARK,1,3,3,1,3,,3,3,,1,2,1
Theft FROM Vehicle,ARBOUR LAKE,10,3,3,3,7,3,9,5,,3,5,2
Theft FROM Vehicle,ASPEN WOODS,1,1,2,1,2,1,,2,1,1,,7
Theft FROM Vehicle,AUBURN BAY,5,3,5,2,7,,1,6,2,3,6,6
Theft FROM Vehicle,AURORA BUSINESS PARK,,,1,3,,,,,1,,,
Theft FROM Vehicle,BANFF TRAIL,12,12,8,6,2,7,4,6,3,2,2,4
Theft FROM Vehicle,BANKVIEW,10,3,10,6,5,4,10,5,2,1,3,5
Theft FROM Vehicle,BAYVIEW,,,,,,,,,,,,
Theft FROM Vehicle,BEDDINGTON HEIGHTS,3,5,7,16,4,5,5,6,6,6,5,6
Theft FROM Vehicle,BEL-AIRE,,,,1,,,,,,,,
Theft FROM Vehicle,BELMONT,,1,,,,,2,,,2,,
Theft FROM Vehicle,BELTLINE,32,14,36,35,51,54,41,49,24,15,46,23
Theft FROM Vehicle,BELVEDERE,,4,2,,,3,2,2,,1,,
Theft FROM Vehicle,BONAVISTA DOWNS,1,,,1,,,1,1,,1,,
Theft FROM Vehicle,BOWNESS,7,11,10,14,5,5,3,7,7,4,3,8
Theft FROM Vehicle,BRAESIDE,1,6,5,,3,2,,5,4,3,,1
Theft FROM Vehicle,BRENTWOOD,8,4,5,7,5,1,6,3,3,1,3,5
Theft FROM Vehicle,BRIDGELAND/RIVERSIDE,12,9,9,4,15,5,11,13,5,14,6,8
Theft FROM Vehicle,BRIDLEWOOD,,1,4,3,,1,,1,3,,,
Theft FROM Vehicle,BRITANNIA,,1,,,,,2,,1,,,
Theft FROM Vehicle,BURNS INDUSTRIAL,,,1,,1,2,1,1,2,2,2,1
Theft FROM Vehicle,CALGARY INTERNATIONAL AIRPORT,14,7,10,9,8,10,17,11,11,9,12,3
Theft FROM Vehicle,CAMBRIAN HEIGHTS,1,,3,1,,1,1,1,1,,1,2
Theft FROM Vehicle,CANADA OLYMPIC PARK,,,1,,,,,,,,,
Theft FROM Vehicle,CANYON MEADOWS,3,6,4,10,6,2,3,4,2,6,2,6
Theft FROM Vehicle,CAPITOL HILL,4,7,7,6,4,5,4,2,1,3,4,5
Theft FROM Vehicle,CARRINGTON,4,1,2,7,3,1,,,3,,,2
Theft FROM Vehicle,CASTLERIDGE,4,2,5,3,4,11,6,2,2,,3,1
Theft FROM Vehicle,CEDARBRAE,1,2,2,1,3,2,1,4,,1,1,1
Theft FROM Vehicle,CHAPARRAL,,1,1,1,2,,1,6,1,3,1,
Theft FROM Vehicle,CHARLESWOOD,2,,2,1,3,1,1,1,,,,1
Theft FROM Vehicle,CHINATOWN,1,,,6,,,3,2,1,,,2
Theft FROM Vehicle,CHINOOK PARK,,1,,,3,1,,,,1,,
Theft FROM Vehicle,CHRISTIE PARK,1,2,,,5,,1,3,1,1,1,1
Theft FROM Vehicle,CITADEL,,2,,1,2,,,1,1,1,1,
Theft FROM Vehicle,CITYSCAPE,1,1,1,1,1,3,3,1,3,2,,1
Theft FROM Vehicle,CLIFF BUNGALOW,4,4,1,6,2,5,5,3,1,2,3,2
Theft FROM Vehicle,COACH HILL,4,3,1,,,,,,1,,1,
Theft FROM Vehicle,COLLINGWOOD,,1,3,,,3,,,2,,,
Theft FROM Vehicle,COPPERFIELD,,1,,6,4,4,4,2,3,2,,4
Theft FROM Vehicle,CORAL SPRINGS,1,1,1,1,3,4,,,,1,7,4
Theft FROM Vehicle,CORNERSTONE,1,,2,4,1,,1,3,1,,1,
Theft FROM Vehicle,COUGAR RIDGE,2,,1,2,7,1,1,,,,1,
Theft FROM Vehicle,COUNTRY HILLS,1,1,1,,2,1,2,,,2,3,
Theft FROM Vehicle,COUNTRY HILLS VILLAGE,,3,1,3,2,3,2,,2,1,,2
Theft FROM Vehicle,COVENTRY HILLS,5,5,2,4,4,8,5,8,3,2,2,1
Theft FROM Vehicle,CRANSTON,4,,5,7,10,6,1,4,4,3,9,1
Theft FROM Vehicle,CRESCENT HEIGHTS,6,7,6,2,12,4,10,5,1,4,9,8
Theft FROM Vehicle,CRESTMONT,5,,,,,,2,1,1,,,
Theft FROM Vehicle,CURRIE BARRACKS,1,,,1,,1,2,,,,,
Theft FROM Vehicle,DALHOUSIE,2,6,4,3,4,9,4,3,6,2,4,2
Theft FROM Vehicle,DEER RIDGE,,1,2,4,2,2,2,4,3,,2,1
Theft FROM Vehicle,DEER RUN,,2,,4,5,2,,1,2,2,,
Theft FROM Vehicle,DEERFOOT BUSINESS CENTRE,,3,2,1,2,5,1,1,1,2,2,2
Theft FROM Vehicle,DIAMOND COVE,,,1,,,,1,,,1,,
Theft FROM Vehicle,DISCOVERY RIDGE,1,1,,,1,,1,3,3,2,,
Theft FROM Vehicle,DOUGLASDALE/GLEN,5,5,5,6,5,6,4,5,6,2,1,4
Theft FROM Vehicle,DOVER,7,7,10,7,4,14,6,10,14,3,7,6
Theft FROM Vehicle,DOWNTOWN COMMERCIAL CORE,17,19,15,22,37,30,44,28,13,27,13,16
Theft FROM Vehicle,DOWNTOWN EAST VILLAGE,4,4,2,6,6,9,4,9,7,5,3,2
Theft FROM Vehicle,DOWNTOWN WEST END,2,2,3,2,1,2,2,5,1,1,3,1
Theft FROM Vehicle,EAGLE RIDGE,,1,,1,2,,,,1,,,1
Theft FROM Vehicle,EAST FAIRVIEW INDUSTRIAL,4,3,5,2,1,1,2,2,5,2,3,3
Theft FROM Vehicle,EAST SHEPARD INDUSTRIAL,6,5,4,8,5,7,3,3,3,3,9,5
Theft FROM Vehicle,EASTFIELD,1,3,2,3,4,,,,1,,1,
Theft FROM Vehicle,EAU CLAIRE,2,2,1,,2,2,5,6,3,8,2,1
Theft FROM Vehicle,EDGEMONT,2,2,3,1,,,,2,5,1,1,2
Theft FROM Vehicle,ELBOW PARK,3,,1,,3,2,4,4,3,3,2,1
Theft FROM Vehicle,ELBOYA,2,1,3,1,,2,2,,1,1,1,
Theft FROM Vehicle,ERIN WOODS,5,4,6,3,2,17,4,2,1,1,3,3
Theft FROM Vehicle,ERLTON,3,1,3,1,4,2,2,,,2,3,1
Theft FROM Vehicle,EVANSTON,1,8,5,,2,2,3,1,5,3,2,
Theft FROM Vehicle,EVERGREEN,,3,3,3,,3,2,1,5,3,2,
Theft FROM Vehicle,FAIRVIEW,8,3,4,1,3,5,1,1,4,1,,3
Theft FROM Vehicle,FAIRVIEW INDUSTRIAL,5,6,,3,2,2,3,3,5,4,,2
Theft FROM Vehicle,FALCONRIDGE,12,3,6,6,6,3,2,3,6,4,4,5
Theft FROM Vehicle,FISH CREEK PARK,,1,,,,2,,,,,,2
Theft FROM Vehicle,FOOTHILLS,7,4,8,7,3,3,1,7,6,3,6,5
Theft FROM Vehicle,FOREST HEIGHTS,5,2,5,4,9,7,4,5,3,6,7,4
Theft FROM Vehicle,FOREST LAWN,7,2,8,4,9,6,10,11,9,3,6,7
Theft FROM Vehicle,FOREST LAWN INDUSTRIAL,1,1,,3,,2,4,,3,2,2,2
Theft FROM Vehicle,FRANKLIN,9,6,4,8,5,7,7,4,8,3,3,2
Theft FROM Vehicle,GARRISON GREEN,,,,,1,,,1,,,,
Theft FROM Vehicle,GARRISON WOODS,2,4,,1,,,,,1,1,,
Theft FROM Vehicle,GLACIER RIDGE,,,,,,,,,1,,2,
Theft FROM Vehicle,GLAMORGAN,3,4,5,,3,3,2,4,2,3,2,3
Theft FROM Vehicle,GLENBROOK,3,5,1,2,3,2,3,1,3,,,3
Theft FROM Vehicle,GLENDALE,1,1,2,4,1,1,4,2,2,2,,
Theft FROM Vehicle,GLENDEER BUSINESS PARK,,,1,,,,,1,,,,1
Theft FROM Vehicle,GLENMORE PARK,4,,2,1,2,1,2,3,5,2,3,2
Theft FROM Vehicle,GOLDEN TRIANGLE,,,,,,,1,,,,1,1
Theft FROM Vehicle,GREAT PLAINS,1,4,5,4,5,,2,1,1,,1,2
Theft FROM Vehicle,GREENVIEW,,1,2,1,2,1,4,1,,1,4,1
Theft FROM Vehicle,GREENVIEW INDUSTRIAL PARK,,1,,5,3,9,2,3,1,5,2,4
Theft FROM Vehicle,GREENWOOD/GREENBRIAR,,,,,,,,1,,,,
Theft FROM Vehicle,HAMPTONS,,2,,1,,2,1,3,7,4,,
Theft FROM Vehicle,HARVEST HILLS,1,1,2,2,1,2,5,2,4,2,5,2
Theft FROM Vehicle,HASKAYNE,,,,,1,1,,,,,,2
Theft FROM Vehicle,HAWKWOOD,2,1,,,1,,1,,,1,1,2
Theft FROM Vehicle,HAYSBORO,9,7,10,7,9,10,9,5,13,5,3,4
Theft FROM Vehicle,HIDDEN VALLEY,5,2,3,3,4,2,4,2,7,1,,1
Theft FROM Vehicle,HIGHFIELD,,3,5,4,,1,2,6,3,3,3,2
Theft FROM Vehicle,HIGHLAND PARK,2,3,5,4,3,3,7,2,2,2,1,3
Theft FROM Vehicle,HIGHWOOD,1,3,1,,1,4,,,3,1,1,1
Theft FROM Vehicle,HILLHURST,10,12,7,9,7,9,10,10,3,5,2,5
Theft FROM Vehicle,HOMESTEAD,,,,2,,,,,,,,
Theft FROM Vehicle,HORIZON,9,6,10,10,7,5,10,8,10,4,6,2
Theft FROM Vehicle,HOTCHKISS,,,,,,,,,1,,,
Theft FROM Vehicle,HOUNSFIELD HEIGHTS/BRIAR HILL,4,4,8,7,7,4,2,2,4,2,2,3
Theft FROM Vehicle,HUNTINGTON HILLS,3,4,12,3,9,6,3,5,11,13,5,9
Theft FROM Vehicle,INGLEWOOD,5,6,3,3,11,4,4,2,4,2,,5
Theft FROM Vehicle,KELVIN GROVE,2,4,1,2,,,1,,1,,1,
Theft FROM Vehicle,KEYSTONE HILLS,,,,,,,,,,,,
Theft FROM Vehicle,KILLARNEY/GLENGARRY,3,1,5,3,6,6,14,3,4,7,4,6
Theft FROM Vehicle,KINCORA,1,3,8,3,,3,1,1,2,,4,1
Theft FROM Vehicle,KINGSLAND,7,4,10,4,5,5,4,5,3,2,3,3
Theft FROM Vehicle,LAKE BONAVISTA,6,6,4,3,4,3,7,3,2,,6,2
Theft FROM Vehicle,LAKEVIEW,4,2,5,3,5,1,10,,,1,4,4
Theft FROM Vehicle,LEGACY,8,3,6,4,2,1,1,,7,5,3,
Theft FROM Vehicle,LINCOLN PARK,1,3,3,3,1,2,1,2,2,2,,
Theft FROM Vehicle,LIVINGSTON,1,2,5,2,2,1,,,11,1,1,1
Theft FROM Vehicle,LOWER MOUNT ROYAL,5,4,1,1,4,3,6,2,1,3,3,1
Theft FROM Vehicle,MACEWAN GLEN,1,,1,2,2,3,,1,1,2,2,
Theft FROM Vehicle,MAHOGANY,,2,8,2,2,5,4,1,1,1,1,
Theft FROM Vehicle,MANCHESTER,1,2,4,1,2,,,2,,,1,1
Theft FROM Vehicle,MANCHESTER INDUSTRIAL,8,7,6,9,8,13,15,2,5,8,7,3
Theft FROM Vehicle,MAPLE RIDGE,,1,2,,1,,2,2,,,1,
Theft FROM Vehicle,MARLBOROUGH,7,6,3,9,11,7,13,6,11,10,4,3
Theft FROM Vehicle,MARLBOROUGH PARK,4,4,3,6,8,7,8,1,2,2,3,5
Theft FROM Vehicle,MARTINDALE,8,8,9,2,6,12,4,8,10,6,3,4
Theft FROM Vehicle,MAYFAIR,,,,,,1,,,,,,
Theft FROM Vehicle,MAYLAND,2,3,1,,3,4,4,2,1,3,1,
Theft FROM Vehicle,MAYLAND HEIGHTS,8,5,4,4,12,9,6,4,4,2,2,
Theft FROM Vehicle,MCCALL,,1,1,1,4,,,2,,3,1,
Theft FROM Vehicle,MCKENZIE LAKE,4,4,2,2,3,3,2,6,2,2,2,1
Theft FROM Vehicle,MCKENZIE TOWNE,9,9,5,5,3,5,3,3,4,3,5,2
Theft FROM Vehicle,MEADOWLARK PARK,1,1,1,7,3,4,6,6,4,3,3,5
Theft FROM Vehicle,MEDICINE HILL,2,1,1,,2,,1,,,,2,2
Theft FROM Vehicle,MERIDIAN,4,6,10,4,8,1,1,2,1,3,1,3
Theft FROM Vehicle,MIDNAPORE,3,3,,3,,,4,4,2,1,1,2
Theft FROM Vehicle,MILLRISE,1,2,1,2,,2,1,3,1,1,1,2
Theft FROM Vehicle,MISSION,11,5,3,8,7,5,7,12,2,1,5,5
Theft FROM Vehicle,MONTEREY PARK,3,1,8,6,5,6,3,2,2,3,1,4
Theft FROM Vehicle,MONTGOMERY,8,7,10,8,5,5,6,2,7,8,3,7
Theft FROM Vehicle,MOUNT PLEASANT,2,4,9,5,8,3,15,6,5,1,2,3
Theft FROM Vehicle,NEW BRIGHTON,3,1,1,1,4,5,4,2,2,1,,4
Theft FROM Vehicle,NOLAN HILL,4,,3,1,1,2,2,1,,,,3
Theft FROM Vehicle,NORTH AIRWAYS,2,1,2,4,6,6,3,8,3,3,3,1
Theft FROM Vehicle,NORTH GLENMORE PARK,3,3,,2,2,1,1,2,,2,3,2
Theft FROM Vehicle,NORTH HAVEN,,1,,,,1,,1,,2,1,
Theft FROM Vehicle,NORTH HAVEN UPPER,1,,,1,,1,,1,2,,,
Theft FROM Vehicle,NOSE HILL PARK,,,,,,,2,,,,1,
Theft FROM Vehicle,OAKRIDGE,2,,,1,1,3,,1,1,1,,2
Theft FROM Vehicle,OGDEN,3,4,3,7,5,4,8,7,5,3,7,2
Theft FROM Vehicle,OGDEN SHOPS,,,,,,1,,1,,,2,
Theft FROM Vehicle,PALLISER,2,1,10,1,1,3,,1,1,1,,1
Theft FROM Vehicle,PANORAMA HILLS,4,3,2,4,4,2,4,8,4,4,3,4
Theft FROM Vehicle,PARKDALE,1,,1,1,,1,2,1,1,,1,
Theft FROM Vehicle,PARKHILL,1,3,1,1,5,,,3,2,3,,2
Theft FROM Vehicle,PARKLAND,1,,,,3,2,1,1,1,2,,1
Theft FROM Vehicle,PATTERSON,4,3,,3,2,,2,,,,,
Theft FROM Vehicle,PEGASUS,,1,3,,1,,,,,,1,1
Theft FROM Vehicle,PENBROOKE MEADOWS,5,6,5,7,11,2,4,4,4,6,8,6
Theft FROM Vehicle,PINE CREEK,,,2,,,,,,,2,,
Theft FROM Vehicle,PINERIDGE,8,19,7,3,11,7,6,7,6,10,1,4
Theft FROM Vehicle,POINT MCKAY,,2,,3,1,,,,,1,,2
Theft FROM Vehicle,PUMP HILL,1,,,1,,1,,,,,,
Theft FROM Vehicle,QUEENS PARK VILLAGE,,1,,,,,,,2,1,1,1
Theft FROM Vehicle,QUEENSLAND,1,1,2,5,2,1,1,4,1,1,,1
Theft FROM Vehicle,RAMSAY,5,1,3,,1,,3,1,1,1,,
